M2EHNYMultigr. Mono 2 CM IQ 1.67 GY           20130401        0010010012166801373140100010000011000140000000000111528                   300000
M2EK  Multigr. Mono 2 1.60                    20130401        0010010012159701304050100000000011000138000000000111525                   000000
M2EKNBMultigr. Mono 2 CM IQ 1.60 BN           20130401        0010010012159701304050100010000011000140000000000111529                   000000
M2EKNGMultigr. Mono 2 CM IQ CO 1.60 GN        20130401201403310010010012159701304050100010000011000140000000000101901                   000000
M2EKNNMultigr. Mono 2 CM IQ 1.60 GN           20130401        0010010012159701304050100010000011000140000000000111530                   000000
M2EKNOMultigr. Mono 2 CM IQ CO 1.60 OR        20130401201403310010010012159701304050100010000011000140000000000101903                   000000
M2EKNYMultigr. Mono 2 CM IQ 1.60 GY           20130401        0010010012159701304050100010000011000140000000000111531                   000000
M2EKSBMultigr. Mono 2 CM IQ SUN 1.60 BN       20140401        0010010012159701304050100010000011000140000000000101532                   000000
M2EKSGMultigr. Mono 2 CM IQ CO SUN 1.60 GN    20140401        0010010012159701304050100010000011000140000000000101536                   000000
M2EKSNMultigr. Mono 2 CM IQ SUN 1.60 GN       20140401        0010010012159701304050100010000011000140000000000101533                   000000
M2EKSOMultigr. Mono 2 CM IQ CO SUN 1.60 OR    20140401        0010010012159701304050100010000011000140000000000101537                   000000
M2EKSRMultigr. Mono 2 CM IQ CO SUN 1.60 BN    20140401        0010010012159701304050100010000011000140000000000101535                   000000
M2EKSYMultigr. Mono 2 CM IQ SUN 1.60 GY       20140401        0010010012159701304050100010000011000140000000000101534                   000000
M2EP  Multigr. Mono 2 1.50                    20130401        0010010012150201325820100000000011000135000000000111526                   000000
M2EPPBMultigr. Mono 2 1.50 Polarized brown    20130401        0010010012150201295800000200000001003338000000000011538                   001000
M2EPPGMultigr.  Mono 2 1.50 Polarized grey    20130401        0010010012150201295800000200000001003338000000000011936                   001000
M2LG  M'gressiv MyView 2 L 1.74               20130401        3110010012174001473240100000000001000100000000000111009                   000000
M2LH  M'gressiv MyView 2 L 1.67               20130401        3110010012166801353140100000000011000138000000000111028                   000000
M2LHNBM'gressiv MyView 2 L CM IQ 1.67 BN      20130401        3110010012166801373140100010000011000140000000000111050                   300000
M2LHNYM'gressiv MyView 2 L CM IQ 1.67 GY      20130401        3110010012166801373140100010000011000140000000000111074                   300000
M2LK  M'gressiv MyView 2 L 1.60               20130401        3110010012159701304050100000000011000138000000000111376                   000000
M2LKNBM'gressiv MyView 2 L CM IQ 1.60 BN      20130401        3110010012159701304050100010000011000140000000000111094                   000000
M2LKNGM'gressiv MyView 2 L CM IQ CO 1.6 GN    20130401201403313110010012159701304050100010000011000140000000000101863                   000000
M2LKNNM'gressiv MyView 2 L CM IQ 1.60 GN      20130401        3110010012159701304050100010000011000140000000000111136                   000000
M2LKNOM'gressiv MyView 2 L CM IQ CO 1.6 OR    20130401201403313110010012159701304050100010000011000140000000000101864                   000000
M2LKNYM'gressiv MyView 2 L CM IQ 1.60 GY      20130401        3110010012159701304050100010000011000140000000000111115                   000000
M2LKSBM'gressiv MyView 2 L CM IQ SUN 1.60 BN  20140401        3110010012159701304050100010000011000140000000000101158                   000000
M2LKSGM'gressiv MyView 2 L CM IQ CO SUN1.6 GN 20140401        3110010012159701304050100010000011000140000000000101242                   000000
M2LKSNM'gressiv MyView 2 L CM IQ SUN 1.60 GN  20140401        3110010012159701304050100010000011000140000000000101200                   000000
M2LKSOM'gressiv MyView 2 L CM IQ CO SUN1.6 OR 20140401        3110010012159701304050100010000011000140000000000101263                   000000
M2LKSRM'gressiv MyView 2 L CM IQ CO SUN1.6 BN 20140401        3110010012159701304050100010000011000140000000000101221                   000000
M2LKSYM'gressiv MyView 2 L CM IQ SUN 1.60 GY  20140401        3110010012159701304050100010000011000140000000000101179                   000000
M2LP  M'gressiv MyView 2 L 1.50               20130401        3110010012150201325820000000000011000135000000000111312                   000000
M2LPNBM'gressiv MyView 2 L CM IQ 1.54 BN      20130401        3110010012153801214630100010000011000140000000000111278                   300000
M2LPNYM'gressiv MyView 2 L CM IQ 1.54 GY      20130401        3110010012153801214630100010000011000140000000000111291                   300000
M2LPPBM'gressiv MyView 2 L Polarized 1.50 brow20130401        3110010012150201325820000200000011000335000000000111333                   001000
M2LPPGM'gressiv MyView 2 L Polarized 1.50 grey20130401        3110010012150201325820000200000011000335000000000111336                   001000
M2LS  M'gressiv MyView 2 L Silikat 1.60       20130401        3110010011160402674380100000000011000133000000000111932                   000000
M2LSCGM'gressiv MyView 2 L Silikat CM 1.6 grey20130401        3110010011160402754280100010000011000135000000000111939                   300000
M2LSCHM'gressiv MyView 2 L Silikat CM 1.6 brow20130401        3110010011160402754280100010000011000135000000000111937                   300000
M2MG  M'gressiv MyView 2 M 1.74               20130401        3110010012174001473240100000000001000100000000000111010                   000000
M2MH  M'gressiv MyView 2 M 1.67               20130401        3110010012166801353140100000000011000138000000000111029                   000000
M2MHNBM'gressiv MyView 2 M CM IQ 1.67 BN      20130401        3110010012166801373140100010000011000140000000000111051                   300000
M2MHNYM'gressiv MyView 2 M CM IQ 1.67 GY      20130401        3110010012166801373140100010000011000140000000000111075                   300000
M2MK  M'gressiv MyView 2 M 1.60               20130401        3110010012159701304050100000000011000138000000000111377                   000000
M2MKNBM'gressiv MyView 2 M CM IQ 1.60 BN      20130401        3110010012159701304050100010000011000140000000000111095                   000000
M2MKNGM'gressiv MyView 2 M CM IQ CO 1.6 GN    20130401201403313110010012159701304050100010000011000140000000000101862                   000000
M2MKNNM'gressiv MyView 2 M CM IQ 1.60 GN      20130401        3110010012159701304050100010000011000140000000000111137                   000000
M2MKNOM'gressiv MyView 2 M CM IQ CO 1.6 OR    20130401201403313110010012159701304050100010000011000140000000000101861                   000000
M2MKNYM'gressiv MyView 2 M CM IQ 1.60 GY      20130401        3110010012159701304050100010000011000140000000000111116                   000000
M2MKSBM'gressiv MyView 2 M CM IQ SUN 1.60 BN  20140401        3110010012159701304050100010000011000140000000000101159                   000000
M2MKSGM'gressiv MyView 2 M CM IQ CO SUN1.6 GN 20140401        3110010012159701304050100010000011000140000000000101243                   000000
M2MKSNM'gressiv MyView 2 M CM IQ SUN 1.60 GN  20140401        3110010012159701304050100010000011000140000000000101201                   000000
M2MKSOM'gressiv MyView 2 M CM IQ CO SUN1.6 OR 20140401        3110010012159701304050100010000011000140000000000101264                   000000
M2MKSRM'gressiv MyView 2 M CM IQ CO SUN1.6 BN 20140401        3110010012159701304050100010000011000140000000000101222                   000000
M2MKSYM'gressiv MyView 2 M CM IQ SUN 1.60 GY  20140401        3110010012159701304050100010000011000140000000000101180                   000000
M2MP  M'gressiv MyView 2 M 1.50               20130401        3110010012150201325820000000000011000135000000000111313                   000000
M2MPNBM'gressiv MyView 2 M CM IQ 1.54 BN      20130401        3110010012153801214630100010000011000140000000000111279                   300000
M2MPNYM'gressiv MyView 2 M CM IQ 1.54 GY      20130401        3110010012153801214630100010000011000140000000000111292                   300000
M2MPPBM'gressiv MyView 2 M Polarized 1.50 brow20130401        3110010012150201325820000200000011000335000000000111334                   001000
M2MPPGM'gressiv MyView 2 M Polarized 1.50 grey20130401        3110010012150201325820000200000011000335000000000111337                   001000
M2MS  M'gressiv MyView 2 M Silikat 1.60       20130401        3110010011160402674380100000000011000133000000000111933                   000000
M2MSCGM'gressiv MyView 2 M Silikat CM 1.6 grey20130401        3110010011160402754280100010000011000135000000000111943                   300000
M2MSCHM'gressiv MyView 2 M Silikat CM 1.6 brow20130401        3110010011160402754280100010000011000135000000000111941                   300000
M2PG  Multigr. Mono Plus 2 1.74               20140401        0010010012173701473250100000000011010100000000000121539                   000000
M2PH  Multigr. Mono Plus 2 1.67               20130401        0010010012166801373140100000000011000140000000000111540                   000000
M2PHNBMultigr. Mono Plus 2 CM IQ 1.67 BN      20130401        0010010012166801373140100010000011000140000000000111543                   300000
M2PHNYMultigr. Mono Plus 2 CM IQ 1.67 GY      20130401        0010010012166801373140100010000011000140000000000111544                   300000
M2PK  Multigr. Mono Plus 2 1.60               20130401        0010010012159701304050100000000011000138000000000111541                   000000
M2PKNBMultigr. Mono Plus 2 CM IQ 1.60 BN      20130401        0010010012159701304050100010000011000140000000000111545                   000000
M2PKNGMultigr. Mono Plus 2 CM IQ CO 1.60 GN   20130401201403310010010012159701304050100010000011000140000000000101900                   000000
M2PKNNMultigr. Mono Plus 2 CM IQ 1.60 GN      20130401        0010010012159701304050100010000011000140000000000111546                   000000
M2PKNOMultigr. Mono Plus 2 CM IQ CO 1.60 OR   20130401201403310010010012159701304050100010000011000140000000000101902                   000000
M2PKNYMultigr. Mono Plus 2 CM IQ 1.60 GY      20130401        0010010012159701304050100010000011000140000000000111547                   000000
M2PKSBMultigr. Mono Plus 2 CM IQ SUN 1.60 BN  20140401        0010010012159701304050100010000011000140000000000101548                   000000
M2PKSGMultigr. Mono Plus 2 CM IQ CO SUN1.60 GN20140401        0010010012159701304050100010000011000140000000000101552                   000000
M2PKSNMultigr. Mono Plus 2 CM IQ SUN 1.60 GN  20140401        0010010012159701304050100010000011000140000000000101549                   000000
M2PKSOMultigr. Mono Plus 2 CM IQ CO SUN1.60 OR20140401        0010010012159701304050100010000011000140000000000101553                   000000
M2PKSRMultigr. Mono Plus 2 CM IQ CO SUN1.60 BN20140401        0010010012159701304050100010000011000140000000000101551                   000000
M2PKSYMultigr. Mono Plus 2 CM IQ SUN 1.60 GY  20140401        0010010012159701304050100010000011000140000000000101550                   000000
M2PP  Multigr. Mono Plus 2 1.50               20130401        0010010012150201325820100000000011000135000000000111542                   000000
M2SG  M'gressiv MyView 2 XS 1.74              20130401        3110010012174001473240100000000001000100000000000111011                   000000
M2SH  M'gressiv MyView 2 XS 1.67              20130401        3110010012166801353140100000000011000138000000000111030                   000000
M2SHNBM'gressiv MyView 2 XS CM IQ 1.67 BN     20130401        3110010012166801373140100010000011000140000000000111052                   300000
M2SHNYM'gressiv MyView 2 XS CM IQ 1.67 GY     20130401        3110010012166801373140100010000011000140000000000111076                   300000
M2SK  M'gressiv MyView 2 XS 1.60              20130401        3110010012159701304050100000000011000138000000000111378                   000000
M2SKNBM'gressiv MyView 2 XS CM IQ 1.60 BN     20130401        3110010012159701304050100010000011000140000000000111096                   000000
M2SKNGM'gressiv MyView 2 XS CM IQ CO 1.6 GN   20130401201403313110010012159701304050100010000011000140000000000101860                   000000
M2SKNNM'gressiv MyView 2 XS CM IQ 1.60 GN     20130401        3110010012159701304050100010000011000140000000000111138                   000000
M2SKNOM'gressiv MyView 2 XS CM IQ CO 1.6 OR   20130401201403313110010012159701304050100010000011000140000000000101859                   000000
M2SKNYM'gressiv MyView 2 XS CM IQ 1.60 GY     20130401        3110010012159701304050100010000011000140000000000111117                   000000
M2SKSBM'gressiv MyView 2 XS CM IQ SUN 1.60 BN 20140401        3110010012159701304050100010000011000140000000000101160                   000000
M2SKSGM'gressiv MyView 2 XS CM IQ CO SUN1.6 GN20140401        3110010012159701304050100010000011000140000000000101244                   000000
M2SKSNM'gressiv MyView 2 XS CM IQ SUN 1.60 GN 20140401        3110010012159701304050100010000011000140000000000101202                   000000
M2SKSOM'gressiv MyView 2 XS CM IQ CO SUN1.6 OR20140401        3110010012159701304050100010000011000140000000000101265                   000000
M2SKSRM'gressiv MyView 2 XS CM IQ CO SUN1.6 BN20140401        3110010012159701304050100010000011000140000000000101223                   000000
M2SKSYM'gressiv MyView 2 XS CM IQ SUN 1.60 GY 20140401        3110010012159701304050100010000011000140000000000101181                   000000
M2SP  M'gressiv MyView 2 XS 1.50              20130401        3110010012150201325820000000000011000135000000000111314                   000000
M2SPNBM'gressiv MyView 2 XS CM IQ 1.54 BN     20130401        3110010012153801214630100010000011000140000000000111280                   300000
M2SPNYM'gressiv MyView 2 XS CM IQ 1.54 GY     20130401        3110010012153801214630100010000011000140000000000111293                   300000
M2SPPBM'gressiv MyView 2 XS Polarized 1.50 bro20130401        3110010012150201325820000200000011000335000000000111335                   001000
M2SPPGM'gressiv MyView 2 XS Polarized 1.50 gre20130401        3110010012150201325820000200000011000335000000000111338                   001000
M2SS  M'gressiv MyView 2 XS Silikat 1.60      20130401        3110010011160402674380100000000011000133000000000111935                   000000
M2SSCGM'gressiv MyView 2 XS Silikat CM 1.6 gre20130401        3110010011160402754280100010000011000135000000000111947                   300000
M2SSCHM'gressiv MyView 2 XS Silikat CM 1.6 bro20130401        3110010011160402754280100010000011000135000000000111945                   300000
MOAH  Multigressiv Ergo 2 1.67 PC             20131001        4110010012167001473140100000000011000238000000000111701                   010000
MOAK  Multigressiv Ergo 2 1.60 PC             20130401        4110010012159701304050100000000010000238000000000121704                   010000
MOAP  Multigressiv Ergo 2 1.50 PC             20130401        4110010012150201325820100000000011000235000000000110709                   010000
MOBH  Multigressiv Ergo 2 1.67 Book           20131001        4110010012167001473140100000000011000238000000000111702                   010000
MOBK  Multigressiv Ergo 2 1.60 Book           20130401        4110010012159701304050100000000010000238000000000121705                   010000
MOBP  Multigressiv Ergo 2 1.50 Book           20130401        4110010012150201325820100000000011000235000000000110710                   010000
MOCH  Multigressiv Ergo 2 1.67 Room           20131001        4110010012167001473140100000000011000238000000000111700                   010000
MOCK  Multigressiv Ergo 2 1.60 Room           20130401        4110010012159701304050100000000010000238000000000121703                   010000
MOCP  Multigressiv Ergo 2 1.50 Room           20130401        4110010012150201325820100000000011000235000000000110707                   010000
NEA   Nexyma 80 A P'lit 1.50                          201309304110010012150201325820100000000011000200000000000110711                   000000
NEB   Nexyma 80 B P'lit 1.50                          201309304110010012150201325820100000000011000200000000000110717                   000000
NEV   Nexyma 40 P'lit 1.50                            201309304110010012150201325820100000000011000200000000000110723                   000000
NVAFHSNahglas Arbeit 1 farbig hart S-AR       20110401        4010010002150201325820108001000011000200000000000110756                   000000
NVAHS Nahglas Arbeit 1 hart S-AR              20110401        4010010002150201325820108001000011000200000000000110752                   000000
NVBFHSNahglas Arbeit 2 farbig hart S-AR       20110401        4010010002150201325820108001000011000200000000000110757                   000000
NVBHS Nahglas Arbeit 2 hart S-AR              20110401        4010010002150201325820108001000011000200000000000110754                   000000
NVRFHSNahglas Room farbig hart S-AR           20130401        4010010002150201325820108001000011000200000000000110767                   010000
NVRFHTNahglas Room farbig hart S-AR+          20130401        4010010002150201325820108001000011000200000000000110765                   010000
NVRHS Nahglas Room hart S-AR                  20130401        4010010002150201325820108001000011000200000000000110763                   010000
NVRHT Nahglas Room hart S-AR+                 20130401        4010010002150201325820108001000011000200000000000110761                   010000
NVVFHSNahglas 40 farbig hart S-AR             20130401        4010010002150201325820108001000011000200000000000110760                   000000
NVVHS Nahglas 40 hart S-AR                                    4010010002150201325820108001000011000200000000000110758                   000000
PCSMP Cosmolit PC HC Supersin                                 0010010012159101203100108000000000000138500000000110625                   000000
PEAK  Progressiv Ergo 2 1.60 PC               20140401        4110010012159701304050100000000010000238000000000121750                   010000
PEAP  Progressiv Ergo 2 1.50 PC               20131001        4110010012150201325820100000000011000235000000000010726                   010000
PEBK  Progressiv Ergo 2 1.60 Book             20140401        4110010012159701304050100000000010000238000000000121751                   010000
PEBP  Progressiv Ergo 2 1.50 Book             20131001        4110010012150201325820100000000011000235000000000010731                   010000
PECK  Progressiv Ergo 2 1.60 Room             20140401        4110010012159701304050100000000010000238000000000121918                   010000
PECP  Progressiv Ergo 2 1.50 Room             20131001        4110010012150201325820100000000011000235000000000010724                   010000
PF    Perfalux 1.50                                           0010010011152502555830000000000000000133000000000110990                   000000
PI    Perfalit 1.50                                           0010010012150201325820000000000000000135000000000110634                   000000
PICNB Perfalit CM IQ 1.54 BN                  20120401        0010010012153801214630000010000000000140000000000010651                   300000
PICNY Perfalit CM IQ 1.54 GY                  20120401        0010010012153801214630000010000000000140000000000010652                   300000
PIE   Perfalit 1.60                                           0010010012159701304050000000000000000138000000000110633                   000000
PIEL  Perfalit 1.60 S.Protect Stockline       20110401        0010010012159701304050008000000000000138000000000010656                   000000
PIENB Perfalit CM IQ 1.60 BN                  20110401        0010010012159701304050000010000000000140000000000111643                   000000
PIENN Perfalit CM IQ 1.60 GN                  20110401        0010010012159701304050000010000000000140000000000111644                   000000
PIENY Perfalit CM IQ 1.60 GY                  20110401        0010010012159701304050000010000000000140000000000111645                   000000
PIESB Perfalit CM IQ SUN 1.60 BN              20140401        0010010012159701304050000010000000000140000000000101646                   000000
PIESG Perfalit CM IQ CO SUN 1.60 GN           20140401        0010010012159701304050000010000000000140000000000101649                   000000
PIESN Perfalit CM IQ SUN 1.60 GN              20140401        0010010012159701304050000010000000000140000000000101647                   000000
PIESO Perfalit CM IQ CO SUN 1.60 OR           20140401        0010010012159701304050000010000000000140000000000101650                   000000
PIESR Perfalit CM IQ CO SUN 1.60 BN           20140401        0010010012159701304050000010000000000140000000000101648                   000000
PIESY Perfalit CM IQ SUN 1.60 GY              20140401        0010010012159701304050000010000000000140000000000101917                   000000
PIFP  Perfalit Formlenti plan 1.50                            0010010012150201325820000000000010000100000000000110638                   000000
PIH   Perfalit 1.67                           20120901        0010010012166801373140000000000000000138000000000010632                   000000
PIL   Perfalit 1.50 S.Protect Stockline       20110401        0010010012150201325820008000000000000135000000000010657                   000000
PIPPB Perfalit 1.50 Polarized Brown           20110401        0010010012150201295800000200000000003338000000000010653                   001000
PIPPG Perfalit 1.50 Polarized Grey            20110401        0010010012150201295800000200000000003338000000000010655                   001000
PIPPN Perfalit 1.50 Polarized Green           20110401        0010010012150201295800000200000000003338000000000010654                   001000
PISL  Perfalit Starlenti                                      0010010012150201325820010000000000000135000000000110637                   000000
PISLASPerfastar                                               0010010012152001325820110000000011000135000000000110636                   000000
PISLBOPerfastar Bifokal 1.5                   20100401        1010010012152001325820110000000011000135000000000110742                   000000
PIT   Perfalit Trivex 1.53                    20130401        0010010012153001114500000000000000000140000000000010635                   000000
PK    Pu'lit 1.50                                             0010010002150201325820000000000000000135000000000010688                   000000
PKA   Pu'lit 1.60 AS Lager hart S-AR                          0010010002159701304050008001000000000100000000000010666                   000000
PKE   Pu'lit 1.50 Lager Einfach-AR                            0010010002150201325820002000000000000135000000000010680                   000000
PKF   Pu'lit 1.50 farbig                                      0010010002150201325820000000000000000035000000000010689                   000000
PKFHS Pu'lit 1.50 farbig hart S-AR                            0010010002150201325820008001000000000035000000000010682                   000000
PKFHT Pu'lit 1.50 farbig hart S-AR+           20130201        0010010002150201325820008001000000000035000000000010681                   000000
PKFRA Pu'lit 1.50 farbig Rück-AR                              0010010002150201325820009000000000000035000000000010684                   000000
PKFXP Pu'lit 1.50 farbig Einfach-AR                           0010010002150201325820002000000000000035000000000010683                   000000
PKHS  Pu'lit 1.50 hart S-AR                                   0010010002150201325820008001000000000035000000000010686                   000000
PKHT  Pu'lit 1.50 hart S-AR+                  20130201        0010010002150201325820008001000000000035000000000010685                   000000
PKJ   Pu'lit 1.50 Junior                                      0010010002150201325820000000000000000100000000000010676                   000000
PKJHS Pu'lit 1.50 Junior hart S-AR            20110401        0010010002150201325820005000000000000100000000000010674                   000000
PKJXL Pu'lit 1.50 Junior gehärtet                             0010010002150201325820000001000000000100000000000010675                   000000
PKK   Pu'lit 1.60 Lager hart S-AR                             0010010002159701304050008001000000000100000000000010665                   000000
PKNBHSPu'lit 1.54 Photoc.brown hart S-AR      20120401        0010010002153801214630000010000000000140000000000010690                   300000
PKNYHSPu'lit 1.54 Photoc.grey hart S-AR       20120401        0010010002153801214630000010000000000140000000000010693                   300000
PKP   Pu'lit 1.50 Lager hart S-AR+            20130401        0010010002150201325820008001100000000135000000000010677                   000000
PKT   Pu'lit 1.60 Lager hart S-AR+            20130401        0010010002159701304050008001000000000100000000000010664                   000000
PKXP  Pu'lit 1.50 Einfach-AR                                  0010010002150201325820002000000000000035000000000010687                   000000
PKZH  Pu'lit 1.50 Lager hart S-AR             20130401        0010010002150201325820008001100000000135000000000010678                   000000
PL    Pu'ell 1.50                                             0010010001152502555830000000000000000133000000000010011                   000000
PLE   Pu'ell 1.60                                             0010010001160402654380000000000000000100000000000010005                   000000
PLEZP Pu'ell 1.60 Einfach-AR                                  0010010001160402654380002000000000000100000000000010004                   000000
PLEZS Pu'ell 1.60 Super-AR                                    0010010001160402654380008000000000000100000000000010003                   000000
PLF   Pu'ell 1.50 farbig                                      0010010001152502555830000000000000000133000000000010010                   000000
PLFZP Pu'ell 1.50 farbig Einfach-AR                           0010010001152502555830002000000000000133000000000010009                   000000
PLFZS Pu'ell 1.50 farbig Super-AR                             0010010001152502555830008000000000000133000000000010008                   000000
PLKA  Plankonkav 1.50                         20100401        0010010011152502555830000000000010000033000000000010999                   000000
PLKE  Plankonvex 1.50                         20100401        0010010011152502555830000000000010000033000000000010998                   000000
PLKS  Plankonvex 1.70                         20100401        0010010011170703213920000000000010000000000000000110002                   000000
PLKV  Plankonkav 1.70                         20100401        0010010011170703213920000000000010000000000000000110001                   000000
PLR   Prog.PureLife Silikat 1.80              20080114        3110010011180003603480100000000001000133000000000111972                   000000
PLS   Prog.PureLife Silikat 1.60              20080114        3110010011160402674380100000000011000133000000000111969                   000000
PLSCG Prog.PureLife Silikat CM 1.60 grey      20080114        3110010011160402754280100010000011000135000000000111971                   300000
PLSCH Prog.PureLife Silikat CM 1.60 brown     20080114        3110010011160402754280100010000011000135000000000111970                   300000
PLZP  Pu'ell 1.50 Einfach-AR                                  0010010001152502555830002000000000000133000000000010007                   000000
PLZS  Pu'ell 1.50 Super-AR                                    0010010001152502555830008000000000000133000000000010006                   000000
PPC11 SunContrast Braun 75%                                   0010010012150201325820000200000000002340000000000110467                   000000
PPC12 SunContrast Grün 85%                                    0010010012150201325820000200000000003340000000000110468                   000000
PPC13 SunContrast Bernstein 65%                               0010010012150201325820000200000000002340000000000110469                   000000
PPC14 SunContrast Braun 85%                                   0010010012150201325820000200000000003340000000000110470                   000000
PPF04 Braun 50%                                               0010010012150201325820000200000000001338000000000110471                   000000
PPF06 Braun 75%                                               0010010012150201325820000200000000002338000000000110472                   000000
PPF29 Braun 85%                                               0010010012150201325820000200000000003338000000000110473                   000000
PPF31 Grau 75%                                                0010010012150201325820000200000000002338000000000110474                   000000
PPF34 Grün 85%                                                0010010012150201325820000200000000003338000000000110475                   000000
PPF35 Grau 85%                                                0010010012150201325820000200000000003338000000000110476                   000000
PPF51 Blau 65%                                                0010010012150201325820000200000000002338000000000110477                   000000
PTHFHSPu'lit 1.67 farbig hart S-AR            20130401        0010010002166801373140008001000000000100000000000010661                   000000
PTHFHTPu'lit 1.67 farbig hart S-AR+           20130401        0010010002166801373140008001000000000100000000000010660                   000000
PTHHS Pu'lit 1.67 hart S-AR                   20130401        0010010002166801373140008001000000000100000000000010659                   000000
PTHHT Pu'lit 1.67 hart S-AR+                  20130401        0010010002166801373140008001000000000100000000000010658                   000000
PTKFHSPu'lit 1.60 farbig hart S-AR            20130401        0010010002159701304050008001000000000100000000000010669                   000000
PTKFHTPu'lit 1.60 farbig hart S-AR+           20130401        0010010002159701304050008001000000000100000000000010667                   000000
PTKHS Pu'lit 1.60 hart S-AR                   20130401        0010010002159701304050008001000000000100000000000010663                   000000
PTKHT Pu'lit 1.60 hart S-AR+                  20130401        0010010002159701304050008001000000000100000000000010662                   000000
PTKNBSPu'lit 1.60 Photoc.brown hart S-AR      20140401        0010010002159701304050000010000000000140000000000010671                   300000
PTKNBTPu'lit 1.60 Photoc.brown hart S-AR+     20140401        0010010002159701304050000010000000000140000000000010670                   300000
PTKNYSPu'lit 1.60 Photoc.grey hart S-AR       20140401        0010010002159701304050000010000000000140000000000010673                   300000
PTKNYTPu'lit 1.60 Photoc.grey hart S-AR+      20140401        0010010002159701304050000010000000000140000000000010672                   300000
PUC   Perfalux 1.60 Colormatic                                0010010011160402754280000010000000000135000000000110989                   300000
PUS   Perfalux 1.60                                           0010010011160402654380000000000000000133000000000110988                   000000
RO    Perfalux 1.70                                           0010010011170603203920000000000000000133000000000110987                   000000
ROE   Perfalux 1.80                                           0010010011180003623480000000000000000133000000000110986                   000000
ROFP  Formlenti plan Perfalux 1.70                            0010010011170703213920000000000000000000000000000110997                   000000
RON   Perfalux 1.90                                           0010010011189304023040000000000000000133000000000110985                   000000
S25   Standard C25                                            1010010001152502555830000000000010000133000000000010028                   000000
S25F  Standard C25 farbig                                     1010010001152502555830000000000010000133000000000010027                   000000
S25FZPStandard C25 farbig Einfach-AR                          1010010001152502555830002000000010000133000000000010026                   000000
S25FZSStandard C25 farbig Super-AR                            1010010001152502555830008000000010000133000000000010025                   000000
S25ZP Standard C25 Einfach-AR                                 1010010001152502555830002000000010000133000000000010024                   000000
S25ZS Standard C25 Super-AR                                   1010010001152502555830008000000010000133000000000010023                   000000
SBI   Standalit C25                                           1010010002150201325820000000000010000135000000000010737                   000000
SBIF  Standalit C25 farbig                                    1010010002150201325820000000000010000135000000000010738                   000000
SBIFHSStandalit C25 farbig hart S-AR                          1010010002150201325820008001000010000135000000000010730                   000000
SBIFXPStandalit C25 farbig Einfach-AR                         1010010002150201325820002000000010000135000000000010732                   000000
SBIHS Standalit C25 hart S-AR                                 1010010002150201325820008001000010000135000000000010727                   000000
SBIXP Standalit C25 Einfach-AR                                1010010002150201325820002000000010000135000000000010729                   000000
SFLHFSProgr.Free L 1.67 farbig hart S-AR      20140401        3010010002166801373140108000000000000000000000000010386                   000000
SFLHFTProgr.Free L 1.67 farbig hart S-AR+     20140401        3010010002166801373140108000000000000000000000000010385                   000000
SFLHHSProgr.Free L 1.67 hart S-AR             20140401        3010010002166801373140108000000000000000000000000010384                   000000
SFLHHTProgr.Free L 1.67 hart S-AR+            20140401        3010010002166801373140108000000000000000000000000010383                   000000
SFLKFSProgr.Free L 1.60 farbig hart S-AR      20130401        3010010002159701304050108000000000000000000000000010390                   000000
SFLKFTProgr.Free L 1.60 farbig hart S-AR+     20130401        3010010002159701304050108000000000000000000000000010389                   000000
SFLKHSProgr.Free L 1.60 hart S-AR             20130401        3010010002159701304050108000000000000000000000000010388                   000000
SFLKHTProgr.Free L 1.60 hart S-AR+            20130401        3010010002159701304050108000000000000000000000000010387                   000000
SFLP  Progr.Free L 1.50                       20130401        3010010002150201325820100000000000000000000000000010401                   000000
SFLPBSProgr.Free L Photo.1.54 brown hart S-AR 20130401        3010010002153801214630108010000000000000000000000010393                   000000
SFLPBTProgr.Free L Photo.1.54 brown hart S-AR+20130401        3010010002153801214630108010000000000000000000000010391                   000000
SFLPF Progr.Free L 1.50 farbig                20130401        3010010002150201325820100000000000000000000000000010400                   000000
SFLPFRProgr.Free L 1.50 farbig hart Rück-AR   20130401        3010010002150201322820109000000000000000000000000010399                   000000
SFLPFSProgr.Free L 1.50 farbig hart S-AR      20130401        3010010002150201325820108000000000000000000000000010398                   000000
SFLPFTProgr.Free L 1.50 farbig hart S-AR+     20130401        3010010002150201325820108000000000000000000000000010397                   000000
SFLPHSProgr.Free L 1.50 hart S-AR             20130401        3010010002150231325820108000000000000000000000000010396                   000000
SFLPHTProgr.Free L 1.50 hart S-AR+            20130401        3010010002150201325820108000000000000000000000000010395                   000000
SFLPYSProgr.Free L Photo.1.54 grey hart S-AR  20130401        3010010002153801214630108010000000000000000000000010394                   000000
SFLPYTProgr.Free L Photo.1.54 grey hart S-AR+ 20130401        3010010002153801214630108010000000000000000000000010392                   000000
SFMHFSProgr.Free M 1.67 farbig hart S-AR      20140401        3010010002166801373140108000000000000000000000000010405                   000000
SFMHFTProgr.Free M 1.67 farbig hart S-AR+     20140401        3010010002166801373140108000000000000000000000000010404                   000000
SFMHHSProgr.Free M 1.67 hart S-AR             20140401        3010010002166801373140108000000000000000000000000010403                   000000
SFMHHTProgr.Free M 1.67 hart S-AR+            20140401        3010010002166801373140108000000000000000000000000010402                   000000
SFMKFSProgr.Free M 1.60 farbig hart S-AR      20130401        3010010002159701304050108000000000000000000000000010409                   000000
