I2FCNG7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCNN6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCNN6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCNN6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCNN6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCNN7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCNN7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FCNN7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCNO6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCNO6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCNO6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCNO6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCNO7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCNO7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FCNO7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCNY6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCNY6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCNY6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCNY6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCNY7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCNY7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FCNY7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCPB6060 -0400+0400000002000001000500007502504******************************0                0000 1110005050018800
I2FCPB6070 -0400+0400000002000001000500007502504******************************0                0000 1110005060018800
I2FCPB6565 -0400+0400000002000001000500007502504******************************0                0000 1110006161018800
I2FCPB6575 -0400+0400000002000001000500007502504******************************0                0000 1110006171018800
I2FCPB7070 -0400+0400000002000001000500007502504******************************0                0000 1110006666018800
I2FCPB7080 -0400+0400000002000001000500007502504******************************0                0000 1110006676018800
I2FCPG6060 -0400+0400000002000001000500007502504******************************0                0000 1110005050018800
I2FCPG6070 -0400+0400000002000001000500007502504******************************0                0000 1110005060018800
I2FCPG6565 -0400+0400000002000001000500007502504******************************0                0000 1110006161018800
I2FCPG6575 -0400+0400000002000001000500007502504******************************0                0000 1110006171018800
I2FCPG7070 -0400+0400000002000001000500007502504******************************0                0000 1110006666018800
I2FCPG7080 -0400+0400000002000001000500007502504******************************0                0000 1110006676018800
I2FCPN6060 -0400+0400000002000001000500007502504******************************0                0000 1110005050018800
I2FCPN6070 -0400+0400000002000001000500007502504******************************0                0000 1110005060018800
I2FCPN6565 -0400+0400000002000001000500007502504******************************0                0000 1110006161018800
I2FCPN6575 -0400+0400000002000001000500007502504******************************0                0000 1110006171018800
I2FCPN7070 -0400+0400000002000001000500007502504******************************0                0000 1110006666018800
I2FCPN7080 -0400+0400000002000001000500007502504******************************0                0000 1110006676018800
I2FCSB6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCSB6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCSB6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCSB6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCSB7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCSB7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FCSB7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCSG6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCSG6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCSG6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCSG6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCSG7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCSG7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FCSG7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCSN6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCSN6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCSN6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCSN6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCSN7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCSN7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FCSN7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCSO6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCSO6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCSO6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCSO6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCSO7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCSO7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FCSO7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCSR6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCSR6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCSR6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCSR6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCSR7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCSR7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FCSR7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FCSY6060 -0400+0400000004000001000500007502504******************************0                0000 1110005050018800
I2FCSY6070 -0400+0400000004000001000500007502504******************************0                0000 1110005060018800
I2FCSY6565 -0400+0400000004000001000500007502504******************************0                0000 1110006161018800
I2FCSY6575 -0400+0400000004000001000500007502504******************************0                0000 1110006171018800
I2FCSY7070 -0400+0400000004000001000500007502504******************************0                0000 1110006666018800
I2FCSY7080 -0400+0400000004000001000500007502504******************************0                0000 1110006676018800
I2FCSY7585 -0400+0400000004000001000500007502504******************************0                0000 1110007181018800
I2FG  6565 -1000+0800000006000001000500007503504******************************0                0000 1110005050018800
I2FG  6570 -1000+0800000006000001000500007503504******************************0                0000 1110005055018800
I2FG  7070 -1000+0600000006000001000500007503504******************************0                0000 1110006666018800
I2FG  7075 -1000+0600000006000001000500007503504******************************0                0000 1110006671018800
I2FH  6060 -1000+0800000006000001000500007503504******************************0                0000 1110005050018800
I2FH  6070 -1000+0800000006000001000500007503504******************************0                0000 1110005060018800
I2FH  6565 -1000+0800000006000001000500007503504******************************0                0000 1110006161018800
