PKFHT Pu'lit 1.50 farbig hart S-AR+           20130201        0010010002150201325820008001000000000035000000000010895                   000000
PKFRA Pu'lit 1.50 farbig Rück-AR                              0010010002150201325820009000000000000035000000000010898                   000000
PKFXP Pu'lit 1.50 farbig Einfach-AR                           0010010002150201325820002000000000000035000000000010897                   000000
PKHS  Pu'lit 1.50 hart S-AR                                   0010010002150201325820008001000000000035000000000010900                   000000
PKHT  Pu'lit 1.50 hart S-AR+                  20130201        0010010002150201325820008001000000000035000000000010899                   000000
PKJ   Pu'lit 1.50 Junior                                      0010010002150201325820000000000000000100000000000010890                   000000
PKJHS Pu'lit 1.50 Junior hart S-AR            20110401        0010010002150201325820005000000000000100000000000010888                   000000
PKJXL Pu'lit 1.50 Junior gehärtet                             0010010002150201325820000001000000000100000000000010889                   000000
PKK   Pu'lit 1.60 Lager hart S-AR                             0010010002159701304050008001000000000100000000000010879                   000000
PKNBHSPu'lit 1.54 Photoc.brown hart S-AR      20120401        0010010002153801214630000010000000000140000000000010904                   300000
PKNYHSPu'lit 1.54 Photoc.grey hart S-AR       20120401        0010010002153801214630000010000000000140000000000010907                   300000
PKOB  Pu'lit 1.50 POL BN                      20150401        0010010002150201295800000200000000003340000000000010866                   001000
PKOBA Pu'lit 1.50 POL BN Rück-AR              20150401        0010010002150201295800009200000000003340000000000010862                   001000
PKOBS Pu'lit 1.50 POL BN hart S-AR            20150401        0010010002150201295800008200000000003340000000000010863                   001000
PKOBT Pu'lit 1.50 POL BN hart S-AR+           20150401        0010010002150201295800008200000000003340000000000010857                   001000
PKOBX Pu'lit 1.50 POL BN hard                 20150401        0010010002150201295800000201000000003340000000000010856                   001000
PKOG  Pu'lit 1.50 POL GY                      20150401        0010010002150201295800000200000000003340000000000010865                   001000
PKOGA Pu'lit 1.50 POL GY Rück-AR              20150401        0010010002150201295800009200000000003340000000000010861                   001000
PKOGS Pu'lit 1.50 POL GY hart S-AR            20150401        0010010002150201295800008200000000003340000000000010859                   001000
PKOGT Pu'lit 1.50 POL GY hart S-AR+           20150401        0010010002150201295800008200000000003340000000000010853                   001000
PKOGX Pu'lit 1.50 POL GY hard                 20150401        0010010002150201295800000201000000003340000000000010855                   001000
PKON  Pu'lit 1.50 POL GN                      20150401        0010010002150201295800000200000000003340000000000010864                   001000
PKONA Pu'lit 1.50 POL GN Rück-AR              20150401        0010010002150201295800009200000000003340000000000010860                   001000
PKONS Pu'lit 1.50 POL GN hart S-AR            20150401        0010010002150201295800008200000000003340000000000010858                   001000
PKONT Pu'lit 1.50 POL GN hart S-AR+           20150401        0010010002150201295800008200000000003340000000000010852                   001000
PKONX Pu'lit 1.50 POL GN hard                 20150401        0010010002150201295800000201000000003340000000000010854                   001000
PKP   Pu'lit 1.50 Lager hart S-AR+            20130401        0010010002150201325820008001100000000135000000000010891                   000000
PKT   Pu'lit 1.60 Lager hart S-AR+            20130401        0010010002159701304050008001000000000100000000000010878                   000000
PKXP  Pu'lit 1.50 Einfach-AR                                  0010010002150201325820002000000000000035000000000010901                   000000
PKZH  Pu'lit 1.50 Lager hart S-AR             20130401        0010010002150201325820008001100000000135000000000010892                   000000
PL    Pu'ell 1.50                                             0010010001152502555830000000000000000133000000000010222                   000000
PLE   Pu'ell 1.60                                             0010010001160402654380000000000000000100000000000010216                   000000
PLEZP Pu'ell 1.60 Einfach-AR                                  0010010001160402654380002000000000000100000000000010215                   000000
PLEZS Pu'ell 1.60 Super-AR                                    0010010001160402654380008000000000000100000000000010214                   000000
PLF   Pu'ell 1.50 farbig                                      0010010001152502555830000000000000000133000000000010221                   000000
PLFZP Pu'ell 1.50 farbig Einfach-AR                           0010010001152502555830002000000000000133000000000010220                   000000
PLFZS Pu'ell 1.50 farbig Super-AR                             0010010001152502555830008000000000000133000000000010219                   000000
PLKA  Plankonkav 1.50                         20100401        0010010011152502555830000000000010000033000000000010210                   000000
PLKE  Plankonvex 1.50                         20100401        0010010011152502555830000000000010000033000000000010209                   000000
PLKS  Plankonvex 1.70                         20100401        0010010011170703213920000000000010000000000000000110213                   000000
PLKV  Plankonkav 1.70                         20100401        0010010011170703213920000000000010000000000000000110212                   000000
PLR   Prog.PureLife Silikat 1.80              20080114        3110010011180003603480100000000001000133000000000111183                   000000
PLS   Prog.PureLife Silikat 1.60              20080114        3110010011160402674380100000000011000133000000000111180                   000000
PLSCG Prog.PureLife Silikat CM 1.60 grey      20080114        3110010011160402754280100010000011000135000000000111182                   300000
PLSCH Prog.PureLife Silikat CM 1.60 brown     20080114        3110010011160402754280100010000011000135000000000111181                   300000
PLZP  Pu'ell 1.50 Einfach-AR                                  0010010001152502555830002000000000000133000000000010218                   000000
PLZS  Pu'ell 1.50 Super-AR                                    0010010001152502555830008000000000000133000000000010217                   000000
PPC11 SunContrast Braun 75%                                   0010010012150201325820000200000000002340000000000110638                   000000
PPC12 SunContrast Grün 85%                                    0010010012150201325820000200000000003340000000000110639                   000000
PPC13 SunContrast Bernstein 65%                               0010010012150201325820000200000000002340000000000110640                   000000
PPC14 SunContrast Braun 85%                                   0010010012150201325820000200000000003340000000000110641                   000000
PPF04 Braun 50%                                               0010010012150201325820000200000000001338000000000110642                   000000
PPF06 Braun 75%                                               0010010012150201325820000200000000002338000000000110643                   000000
PPF29 Braun 85%                                               0010010012150201325820000200000000003338000000000110644                   000000
PPF31 Grau 75%                                                0010010012150201325820000200000000002338000000000110645                   000000
PPF34 Grün 85%                                                0010010012150201325820000200000000003338000000000110646                   000000
PPF35 Grau 85%                                                0010010012150201325820000200000000003338000000000110647                   000000
PPF51 Blau 65%                                                0010010012150201325820000200000000002338000000000110648                   000000
PTHFHSPu'lit 1.67 farbig hart S-AR            20130401        0010010002166801373140008001000000000100000000000010875                   000000
PTHFHTPu'lit 1.67 farbig hart S-AR+           20130401        0010010002166801373140008001000000000100000000000010874                   000000
PTHHS Pu'lit 1.67 hart S-AR                   20130401        0010010002166801373140008001000000000100000000000010873                   000000
PTHHT Pu'lit 1.67 hart S-AR+                  20130401        0010010002166801373140008001000000000100000000000010872                   000000
PTKFHSPu'lit 1.60 farbig hart S-AR            20130401        0010010002159701304050008001000000000100000000000010883                   000000
PTKFHTPu'lit 1.60 farbig hart S-AR+           20130401        0010010002159701304050008001000000000100000000000010881                   000000
PTKHS Pu'lit 1.60 hart S-AR                   20130401        0010010002159701304050008001000000000100000000000010877                   000000
PTKHT Pu'lit 1.60 hart S-AR+                  20130401        0010010002159701304050008001000000000100000000000010876                   000000
PTKNBSPu'lit 1.60 Photoc.brown hart S-AR      20140401        0010010002159701304050000010000000000140000000000010885                   300000
PTKNBTPu'lit 1.60 Photoc.brown hart S-AR+     20140401        0010010002159701304050000010000000000140000000000010884                   300000
PTKNYSPu'lit 1.60 Photoc.grey hart S-AR       20140401        0010010002159701304050000010000000000140000000000010887                   300000
PTKNYTPu'lit 1.60 Photoc.grey hart S-AR+      20140401        0010010002159701304050000010000000000140000000000010886                   300000
PUC   Perfalux 1.60 Colormatic                                0010010011160402754280000010000000000135000000000110200                   300000
PUS   Perfalux 1.60                                           0010010011160402654380000000000000000133000000000110199                   000000
RO    Perfalux 1.70                                           0010010011170603203920000000000000000133000000000110198                   000000
ROE   Perfalux 1.80                                           0010010011180003623480000000000000000133000000000110197                   000000
ROFP  Formlenti plan Perfalux 1.70                            0010010011170703213920000000000000000000000000000110208                   000000
RON   Perfalux 1.90                                           0010010011189304023040000000000000000133000000000110196                   000000
S25   Standard C25                                            1010010001152502555830000000000010000133000000000010239                   000000
S25F  Standard C25 farbig                                     1010010001152502555830000000000010000133000000000010238                   000000
S25FZPStandard C25 farbig Einfach-AR                          1010010001152502555830002000000010000133000000000010237                   000000
S25FZSStandard C25 farbig Super-AR                            1010010001152502555830008000000010000133000000000010236                   000000
S25ZP Standard C25 Einfach-AR                                 1010010001152502555830002000000010000133000000000010235                   000000
S25ZS Standard C25 Super-AR                                   1010010001152502555830008000000010000133000000000010234                   000000
SBI   Standalit C25                                           1010010002150201325820000000000010000135000000000010951                   000000
SBIF  Standalit C25 farbig                                    1010010002150201325820000000000010000135000000000010952                   000000
SBIFHSStandalit C25 farbig hart S-AR                          1010010002150201325820008001000010000135000000000010944                   000000
SBIFXPStandalit C25 farbig Einfach-AR                         1010010002150201325820002000000010000135000000000010946                   000000
SBIHS Standalit C25 hart S-AR                                 1010010002150201325820008001000010000135000000000010941                   000000
SBIXP Standalit C25 Einfach-AR                                1010010002150201325820002000000010000135000000000010943                   000000
SFLHFSProgr.Free L 1.67 farbig hart S-AR      20140401        3010010002166801373140108000000000000000000000000010512                   000000
SFLHFTProgr.Free L 1.67 farbig hart S-AR+     20140401        3010010002166801373140108000000000000000000000000010511                   000000
SFLHHSProgr.Free L 1.67 hart S-AR             20140401        3010010002166801373140108000000000000000000000000010510                   000000
SFLHHTProgr.Free L 1.67 hart S-AR+            20140401        3010010002166801373140108000000000000000000000000010509                   000000
SFLKFSProgr.Free L 1.60 farbig hart S-AR      20130401        3010010002159701304050108000000000000000000000000010516                   000000
SFLKFTProgr.Free L 1.60 farbig hart S-AR+     20130401        3010010002159701304050108000000000000000000000000010515                   000000
SFLKHSProgr.Free L 1.60 hart S-AR             20130401        3010010002159701304050108000000000000000000000000010514                   000000
SFLKHTProgr.Free L 1.60 hart S-AR+            20130401        3010010002159701304050108000000000000000000000000010513                   000000
SFLOB Progr.Free L POL 1.50 BN                20150401        3010010002150201325820300200000000000340000000000010571                   001000
SFLOBAProgr.Free L POL 1.50 BN Rück-AR        20150401        3010010002150201325820309200000000000340000000000010569                   001000
SFLOBSProgr.Free L POL 1.50 BN hard S-AR      20150401        3010010002150201325820308200000000000340000000000010570                   001000
SFLOBTProgr.Free L POL 1.50 BN hard S-AR+     20150401        3010010002150201325820308200000000000340000000000010551                   001000
SFLOBXProgr.Free L POL 1.50 BN hard           20150401        3010010002150201325820300201000000000340000000000010560                   001000
SFLOG Progr.Free L POL 1.50 GY                20150401        3010010002150201325820300200000000000340000000000010534                   001000
SFLOGAProgr.Free L POL 1.50 GY Rück-AR        20150401        3010010002150201325820309200000000000340000000000010568                   001000
SFLOGSProgr.Free L POL 1.50 GY hard S-AR      20150401        3010010002150201325820308200000000000340000000000010542                   001000
SFLOGTProgr.Free L POL 1.50 GY hard S-AR+     20150401        3010010002150201325820308200000000000340000000000010550                   001000
SFLOGXProgr.Free L POL 1.50 GY hard           20150401        3010010002150201325820300201000000000340000000000010559                   001000
SFLON Progr.Free L POL 1.50 GN                20150401        3010010002150201325820300200000000000340000000000010533                   001000
SFLONAProgr.Free L POL 1.50 GN Rück-AR        20150401        3010010002150201325820309200000000000340000000000010567                   001000
SFLONSProgr.Free L POL 1.50 GN hard S-AR      20150401        3010010002150201325820308200000000000340000000000010541                   001000
SFLONTProgr.Free L POL 1.50 GN hard S-AR+     20150401        3010010002150201325820308200000000000340000000000010549                   001000
SFLONXProgr.Free L POL 1.50 GN hard           20150401        3010010002150201325820300201000000000340000000000010552                   001000
SFLP  Progr.Free L 1.50                       20130401        3010010002150201325820100000000000000000000000000010572                   000000
SFLPBSProgr.Free L Photo.1.54 brown hart S-AR 20130401        3010010002153801214630108010000000000000000000000010519                   000000
SFLPBTProgr.Free L Photo.1.54 brown hart S-AR+20130401        3010010002153801214630108010000000000000000000000010517                   000000
SFLPF Progr.Free L 1.50 farbig                20130401        3010010002150201325820100000000000000000000000000010526                   000000
SFLPFRProgr.Free L 1.50 farbig hart Rück-AR   20130401        3010010002150201322820109000000000000000000000000010525                   000000
SFLPFSProgr.Free L 1.50 farbig hart S-AR      20130401        3010010002150201325820108000000000000000000000000010524                   000000
SFLPFTProgr.Free L 1.50 farbig hart S-AR+     20130401        3010010002150201325820108000000000000000000000000010523                   000000
SFLPHSProgr.Free L 1.50 hart S-AR             20130401        3010010002150231325820108000000000000000000000000010522                   000000
SFLPHTProgr.Free L 1.50 hart S-AR+            20130401        3010010002150201325820108000000000000000000000000010521                   000000
SFLPYSProgr.Free L Photo.1.54 grey hart S-AR  20130401        3010010002153801214630108010000000000000000000000010520                   000000
SFLPYTProgr.Free L Photo.1.54 grey hart S-AR+ 20130401        3010010002153801214630108010000000000000000000000010518                   000000
SFMHFSProgr.Free M 1.67 farbig hart S-AR      20140401        3010010002166801373140108000000000000000000000000010576                   000000
SFMHFTProgr.Free M 1.67 farbig hart S-AR+     20140401        3010010002166801373140108000000000000000000000000010575                   000000
SFMHHSProgr.Free M 1.67 hart S-AR             20140401        3010010002166801373140108000000000000000000000000010574                   000000
SFMHHTProgr.Free M 1.67 hart S-AR+            20140401        3010010002166801373140108000000000000000000000000010573                   000000
SFMKFSProgr.Free M 1.60 farbig hart S-AR      20130401        3010010002159701304050108000000000000000000000000010580                   000000
SFMKFTProgr.Free M 1.60 farbig hart S-AR+     20130401        3010010002159701304050108000000000000000000000000010579                   000000
SFMKHSProgr.Free M 1.60 hart S-AR             20130401        3010010002159701304050108000000000000000000000000010578                   000000
SFMKHTProgr.Free M 1.60 hart S-AR+            20130401        3010010002159701304050108000000000000000000000000010577                   000000
SFMOB Progr.Free M POL 1.50 BN                20150401        3010010002150201325820300200000000000340000000000010532                   001000
SFMOBAProgr.Free M POL 1.50 BN Rück-AR        20150401        3010010002150201325820309200000000000340000000000010566                   001000
SFMOBSProgr.Free M POL 1.50 BN hard S-AR      20150401        3010010002150201325820308200000000000340000000000010540                   001000
SFMOBTProgr.Free M POL 1.50 BN hard S-AR+     20150401        3010010002150201325820308200000000000340000000000010548                   001000
SFMOBXProgr.Free M POL 1.50 BN hard           20150401        3010010002150201325820300201000000000340000000000010558                   001000
SFMOG Progr.Free M POL 1.50 GY                20150401        3010010002150201325820300200000000000340000000000010531                   001000
SFMOGAProgr.Free M POL 1.50 GY Rück-AR        20150401        3010010002150201325820309200000000000340000000000010565                   001000
SFMOGSProgr.Free M POL 1.50 GY hard S-AR      20150401        3010010002150201325820308200000000000340000000000010539                   001000
SFMOGTProgr.Free M POL 1.50 GY hard S-AR+     20150401        3010010002150201325820308200000000000340000000000010547                   001000
SFMOGXProgr.Free M POL 1.50 GY hard           20150401        3010010002150201325820300201000000000340000000000010557                   001000
SFMON Progr.Free M POL 1.50 GN                20150401        3010010002150201325820300200000000000340000000000010530                   001000
SFMONAProgr.Free M POL 1.50 GN Rück-AR        20150401        3010010002150201325820309200000000000340000000000010564                   001000
SFMONSProgr.Free M POL 1.50 GN hard S-AR      20150401        3010010002150201325820308200000000000340000000000010538                   001000
SFMONTProgr.Free M POL 1.50 GN hard S-AR+     20150401        3010010002150201325820308200000000000340000000000010546                   001000
SFMONXProgr.Free M POL 1.50 GN hard           20150401        3010010002150201325820300201000000000340000000000010556                   001000
SFMP  Progr.Free M 1.50                       20130401        3010010002150201325820100000000000000000000000000010591                   000000
SFMPBSProgr.Free M Photo.1.54 brown hart S-AR 20130401        3010010002153801214630108010000000000000000000000010583                   000000
SFMPBTProgr.Free M Photo.1.54 brown hart S-AR+20130401        3010010002153801214630108010000000000000000000000010581                   000000
SFMPF Progr.Free M 1.50 farbig                20130401        3010010002150201325820100000000000000000000000000010590                   000000
SFMPFRProgr.Free M 1.50 farbig hart Rück-AR   20130401        3010010002150201325820109000000000000000000000000010589                   000000
SFMPFSProgr.Free M 1.50 farbig hart S-AR      20130401        3010010002150201325820108000000000000000000000000010588                   000000
SFMPFTProgr.Free M 1.50 farbig hart S-AR+     20130401        3010010002150201325820108000000000000000000000000010587                   000000
SFMPHSProgr.Free M 1.50 hart S-AR             20130401        3010010002150201325820108000000000000000000000000010586                   000000
SFMPHTProgr.Free M 1.50 hart S-AR+            20130401        3010010002150201325820108000000000000000000000000010585                   000000
SFMPYSProgr.Free M Photo.1.54 grey hart S-AR  20130401        3010010002153801214630108010000000000000000000000010584                   000000
SFMPYTProgr.Free M Photo.1.54 grey hart S-AR+ 20130401        3010010002153801214630108010000000000000000000000010582                   000000
SFSHFSProgr.Free XS 1.67 farbig hart S-AR     20140401        3010010002166801373140108000000000000000000000000010595                   000000
SFSHFTProgr.Free XS 1.67 farbig hart S-AR+    20140401        3010010002166801373140108000000000000000000000000010594                   000000
SFSHHSProgr.Free XS 1.67 hart S-AR            20140401        3010010002166801373140108000000000000000000000000010593                   000000
SFSHHTProgr.Free XS 1.67 hart S-AR+           20140401        3010010002166801373140108000000000000000000000000010592                   000000
SFSKFSProgr.Free XS 1.60 farbig hart S-AR     20130401        3010010002159701304050108000000000000000000000000010599                   000000
SFSKFTProgr.Free XS 1.60 farbig hart S-AR+    20130401        3010010002159701304050108000000000000000000000000010598                   000000
SFSKHSProgr.Free XS 1.60 hart S-AR            20130401        3010010002159701304050108000000000000000000000000010597                   000000
SFSKHTProgr.Free XS 1.60 hart S-AR+           20130401        3010010002159701304050108000000000000000000000000010596                   000000
SFSOB Progr.Free XS POL 1.50 BN               20150401        3010010002150201325820300200000000000340000000000010529                   001000
SFSOBAProgr.Free XS POL 1.50 BN Rück-AR       20150401        3010010002150201325820309200000000000340000000000010563                   001000
SFSOBSProgr.Free XS POL 1.50 BN hard S-AR     20150401        3010010002150201325820308200000000000340000000000010537                   001000
SFSOBTProgr.Free XS POL 1.50 BN hard S-AR+    20150401        3010010002150201325820308200000000000340000000000010545                   001000
SFSOBXProgr.Free XS POL 1.50 BN hard          20150401        3010010002150201325820300201000000000340000000000010555                   001000
SFSOG Progr.Free XS POL 1.50 GY               20150401        3010010002150201325820300200000000000340000000000010528                   001000
SFSOGAProgr.Free XS POL 1.50 GY Rück-AR       20150401        3010010002150201325820309200000000000340000000000010562                   001000
SFSOGSProgr.Free XS POL 1.50 GY hard S-AR     20150401        3010010002150201325820308200000000000340000000000010536                   001000
SFSOGTProgr.Free XS POL 1.50 GY hard S-AR+    20150401        3010010002150201325820308200000000000340000000000010544                   001000
SFSOGXProgr.Free XS POL 1.50 GY hard          20150401        3010010002150201325820300201000000000340000000000010554                   001000
SFSON Progr.Free XS POL 1.50 GN               20150401        3010010002150201325820300200000000000340000000000010527                   001000
SFSONAProgr.Free XS POL 1.50 GN Rück-AR       20150401        3010010002150201325820309200000000000340000000000010561                   001000
SFSONSProgr.Free XS POL 1.50 GN hard S-AR     20150401        3010010002150201325820308200000000000340000000000010535                   001000
SFSONTProgr.Free XS POL 1.50 GN hard S-AR+    20150401        3010010002150201325820308200000000000340000000000010543                   001000
SFSONXProgr.Free XS POL 1.50 GN hard          20150401        3010010002150201325820300201000000000340000000000010553                   001000
SFSP  Progr.Free XS 1.50                      20130401        3010010002150201325820100000000000000000000000000010610                   000000
SFSPBSProgr.Free XS Photo.1.54 brown hart S-AR20130401        3010010002153801214630108010000000000000000000000010602                   000000
SFSPBTProgr.Free XS Photo.1.54 brown hart SAR+20130401        3010010002153801214630108010000000000000000000000010600                   000000
SFSPF Progr.Free XS 1.50 farbig               20130401        3010010002150201325820100000000000000000000000000010609                   000000
SFSPFRProgr.Free XS 1.50 farbig hart Rück-AR  20130401        3010010002150201325820109000000000000000000000000010608                   000000
SFSPFSProgr.Free XS 1.50 farbig hart S-AR     20130401        3010010002150201325820108000000000000000000000000010607                   000000
SFSPFTProgr.Free XS 1.50 farbig hart S-AR+    20130401        3010010002150201325820108000000000000000000000000010606                   000000
SFSPHSProgr.Free XS 1.50 hart S-AR            20130401        3010010002150231325820108000000000000000000000000010605                   000000
SFSPHTProgr.Free XS 1.50 hart S-AR+           20130401        3010010002150201325820108000000000000000000000000010604                   000000
SFSPYSProgr.Free XS Photo.1.54 grey hart S-AR 20130401        3010010002153801214630108010000000000000000000000010603                   000000
SFSPYTProgr.Free XS Photo.1.54 grey hart S-AR+20130401        3010010002153801214630108010000000000000000000000010601                   000000
SIKHS Progr.SI L 1.60 hart S-AR                               3010010002159701304050108001000010000138000000000010652                   000000
SIKHT Progr.SI L 1.60 hart S-AR+              20130201        3010010002159701304050108001000010000138000000000010651                   000000
SIP   Progr.SI L 1.50                                         3010010002150201325820100000000010000135000000000010659                   000000
SIPF  Progr.SI L 1.50 farbig                                  3010010002150201325820100000000010000135000000000010658                   000000
SIPFHSProgr.SI L 1.50 farbig hart S-AR                        3010010002150201325820108001000010000135000000000010655                   000000
SIPFHTProgr.SI L 1.50 farbig hart S-AR+       20130401        3010010002150201325820108001000010000135000000000010654                   000000
SIPFRAProgr.SI L 1.50 farbig Rück-AR                          3010010002150201325820109000000010000135000000000010653                   000000
SIPFXPProgr.SI L 1.50 farbig Einfach-AR                       3010010002150201325820102000000010000135000000000010656                   000000
SIPHS Progr.SI L 1.50 hart S-AR               20051121        3010010002150201325820108001000010000135000000000010963                   000000
SIPHT Progr.SI L 1.50 hart S-AR+              20130201        3010010002150201325820108001000010000135000000000010962                   000000
SIPNHSProgr.SI L Photo.1.54 grey hart S-AR    20120401        3010010002151801225200108011000010000140000000000010663                   000000
SIPNHTProgr.SI L Photo.1.54 grey hart S-AR+   20130201        3010010002151801225200108011000010000140000000000010661                   000000
SIPXP Progr.SI L 1.50 Einfach-AR                              3010010002150201325820102000000010000135000000000010657                   000000
SIS   Progr.SI Silikat 1.60                                   3010010001160402674380100000000010000133000000000010186                   000000
SISCG Progr.SI Silikat Photochr.1.60 grau                     3010010001160402674280100010000010000135000000000010192                   300000
SISF  Progr.SI Silikat 1.60 farbig                            3010010001160402674380100000000010000133000000000010191                   000000
SISFZPProgr.SI Silikat 1.60 farbig Einfach-AR                 3010010001160402674380102000000010000133000000000010189                   000000
SISFZSProgr.SI Silikat 1.60 farbig Super-AR                   3010010001160402674380108000000010000133000000000010188                   000000
SISGP Progr.SI Photochr.1.60 grey Einfach-AR                  3010010001160402674280102010000010000135000000000010190                   300000
SISGS Progr.SI Photochr.1.60 grey Super-AR                    3010010001160402674280108010000010000135000000000010187                   300000
SISZP Progr.SI Silikat 1.60 Einfach-AR                        3010010001160402674380102000000010000133000000000010185                   000000
SISZS Progr.SI Silikat 1.60 Super-AR                          3010010001160402674380108000000010000133000000000010184                   000000
SXKHS Progr.SI 1.60  XS hart S-AR             20071119        3010010002159701304050108001000010000138000000000010650                   000000
SXKHT Progr.SI 1.60  XS hart S-AR+            20130201        3010010002159701304050108001000010000138000000000010649                   000000
SXP   Progr.SI 1.50 XS                                        3010010002150201325820000000000010000135000000000010949                   000000
SXPF  Progr.SI 1.50 XS farbig                                 3010010002150201325820000000000010000135000000000010948                   000000
SXPFHSProgr.SI 1.50 XS farbig hart S-AR                       3010010002150201325820008001000010000135000000000010934                   000000
SXPFHTProgr.SI 1.50 XS farbig hart S-AR+      20130401        3010010002150201325820008001000010000135000000000010926                   000000
SXPFRAProgr.SI 1.50 XS farbig Rück-AR                         3010010002150201325820009000000010000135000000000010939                   000000
SXPFXPProgr.SI 1.50 XS farbig Einfach-AR                      3010010002150201325820002000000010000135000000000010942                   000000
SXPHS Progr.SI 1.50 XS hart S-AR                              3010010002150201325820008001000010000135000000000010922                   000000
SXPHT Progr.SI 1.50 XS hart S-AR+             20130201        3010010002150201325820008001000010000135000000000010882                   000000
SXPNHSProgr.SI XS Photo.1.54 grey hart S-AR   20130401        3010010002151801225200108011000010000140000000000010662                   000000
SXPNHTProgr.SI XS Photo.1.54 grey hart S-AR+  20130401        3010010002151801225200108011000010000140000000000010660                   000000
SXPXP Progr.SI 1.50 XS Einfach-AR                             3010010002150201325820002000000010000135000000000010947                   000000
TI    Trifolit                                                2010010012150201325820000000000011000135000000000110699                   000000
TR    Trilentar                                               2010010011152502555830000000000011000133000000000110698                   000000
